name,mode,use_fill16,r,g,b,w,lower_r,lower_g,lower_b,lower_w,upper_r,upper_g,upper_b,upper_w,r16,g16,b16,w16,bfi_r,bfi_g,bfi_b,bfi_w,repeat_index,solver_mode,ok,returncode,elapsed_s,timed_out,X,Y,Z,x,y,stdout,stderr
sparse_cyanteal_r0.00g0.70b1.00_4096_w8,fill16,1,0,11,16,1,0,0,0,0,0,0,0,0,0,2867,4096,327,0,0,0,0,0,1,True,0,1.695678472518921,False,28.491464,41.886971,114.561589,0.154058,0.226489,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 28.491464 41.886971 114.561589, Yxy: 41.886971 0.154058 0.226489
",
sparse_cyanteal_r0.00g0.70b1.00_4096_w18,fill16,1,0,11,16,3,0,0,0,0,0,0,0,0,0,2867,4096,737,0,0,0,0,0,1,True,0,1.6067962646484375,False,37.408584,51.129705,120.91592,0.1786,0.244109,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 37.408584 51.129705 120.915920, Yxy: 51.129705 0.178600 0.244109
",
sparse_cyanteal_r0.00g0.70b1.00_4096_w30,fill16,1,0,11,16,5,0,0,0,0,0,0,0,0,0,2867,4096,1228,0,0,0,0,0,1,True,0,1.3480594158172607,False,48.371526,63.305364,132.312876,0.198252,0.259459,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 48.371526 63.305364 132.312876, Yxy: 63.305364 0.198252 0.259459
",
sparse_cyanteal_r0.00g0.70b1.00_4096_w45,fill16,1,0,11,16,7,0,0,0,0,0,0,0,0,0,2867,4096,1843,0,0,0,0,0,1,True,0,1.3477191925048828,False,62.85469,79.322575,147.269986,0.217154,0.274048,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 62.854690 79.322575 147.269986, Yxy: 79.322575 0.217154 0.274048
",
sparse_cyanteal_r0.00g0.70b1.00_4096_w60,fill16,1,0,11,16,10,0,0,0,0,0,0,0,0,0,2867,4096,2457,0,0,0,0,0,1,True,0,1.771045446395874,False,75.993409,93.531992,159.872753,0.230704,0.283948,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 75.993409 93.531992 159.872753, Yxy: 93.531992 0.230704 0.283948
",
sparse_cyanteal_r0.00g0.85b1.00_4096_w0,fill16,1,0,14,16,0,0,0,0,0,0,0,0,0,0,3481,4096,0,0,0,0,0,0,1,True,0,2.4870593547821045,False,22.172599,39.258647,108.092233,0.130794,0.231582,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 22.172599 39.258647 108.092233, Yxy: 39.258647 0.130794 0.231582
",
sparse_cyanteal_r0.00g0.85b1.00_4096_w8,fill16,1,0,14,16,1,0,0,0,0,0,0,0,0,0,3481,4096,327,0,0,0,0,0,1,True,0,1.6434974670410156,False,29.298149,47.083886,114.562464,0.153438,0.246584,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 29.298149 47.083886 114.562464, Yxy: 47.083886 0.153438 0.246584
",
sparse_cyanteal_r0.00g0.85b1.00_4096_w18,fill16,1,0,14,16,3,0,0,0,0,0,0,0,0,0,3481,4096,737,0,0,0,0,0,1,True,0,1.4322617053985596,False,38.520268,56.90894,122.822101,0.176495,0.26075,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 38.520268 56.908940 122.822101, Yxy: 56.908940 0.176495 0.260750
",
sparse_cyanteal_r0.00g0.85b1.00_4096_w30,fill16,1,0,14,16,5,0,0,0,0,0,0,0,0,0,3481,4096,1228,0,0,0,0,0,1,True,0,1.4076802730560303,False,49.524704,69.138134,133.723606,0.196226,0.273938,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 49.524704 69.138134 133.723606, Yxy: 69.138134 0.196226 0.273938
",
sparse_cyanteal_r0.00g0.85b1.00_4096_w45,fill16,1,0,14,16,7,0,0,0,0,0,0,0,0,0,3481,4096,1843,0,0,0,0,0,1,True,0,1.3436734676361084,False,63.498967,84.220416,146.329549,0.215947,0.286416,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 63.498967 84.220416 146.329549, Yxy: 84.220416 0.215947 0.286416
",
sparse_cyanteal_r0.00g0.85b1.00_4096_w60,fill16,1,0,14,16,10,0,0,0,0,0,0,0,0,0,3481,4096,2457,0,0,0,0,0,1,True,0,1.3473994731903076,False,76.201338,97.974992,157.86805,0.229491,0.295066,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 76.201338 97.974992 157.868050, Yxy: 97.974992 0.229491 0.295066
",
sparse_cyanteal_r0.00g1.00b1.00_4096_w0,fill16,1,0,16,16,0,0,0,0,0,0,0,0,0,0,4096,4096,0,0,0,0,0,0,1,True,0,1.6465392112731934,False,23.204513,44.192987,109.57401,0.13112,0.249718,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 23.204513 44.192987 109.574010, Yxy: 44.192987 0.131120 0.249718
",
sparse_cyanteal_r0.00g1.00b1.00_4096_w8,fill16,1,0,16,16,1,0,0,0,0,0,0,0,0,0,4096,4096,327,0,0,0,0,0,1,True,0,1.618821144104004,False,30.646255,52.326069,115.204657,0.154641,0.264037,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 30.646255 52.326069 115.204657, Yxy: 52.326069 0.154641 0.264037
",
sparse_cyanteal_r0.00g1.00b1.00_4096_w18,fill16,1,0,16,16,3,0,0,0,0,0,0,0,0,0,4096,4096,737,0,0,0,0,0,1,True,0,1.6596784591674805,False,40.314257,62.631776,126.550977,0.175664,0.272909,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 40.314257 62.631776 126.550977, Yxy: 62.631776 0.175664 0.272909
",
sparse_cyanteal_r0.00g1.00b1.00_4096_w30,fill16,1,0,16,16,5,0,0,0,0,0,0,0,0,0,4096,4096,1228,0,0,0,0,0,1,True,0,1.3565363883972168,False,50.827493,74.147676,134.682086,0.195748,0.28556,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 50.827493 74.147676 134.682086, Yxy: 74.147676 0.195748 0.285560
",
sparse_cyanteal_r0.00g1.00b1.00_4096_w45,fill16,1,0,16,16,7,0,0,0,0,0,0,0,0,0,4096,4096,1843,0,0,0,0,0,1,True,0,1.345047950744629,False,64.455087,89.127262,146.869011,0.214528,0.296645,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 64.455087 89.127262 146.869011, Yxy: 89.127262 0.214528 0.296645
",
sparse_cyanteal_r0.00g1.00b1.00_4096_w60,fill16,1,0,16,16,10,0,0,0,0,0,0,0,0,0,4096,4096,2457,0,0,0,0,0,1,True,0,1.3438434600830078,False,78.040455,104.048688,162.030761,0.226783,0.302362,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 78.040455 104.048688 162.030761, Yxy: 104.048688 0.226783 0.302362
",
sparse_cyanteal_r0.00g1.00b0.80_4096_w0,fill16,1,0,16,13,0,0,0,0,0,0,0,0,0,0,4096,3276,0,0,0,0,0,0,1,True,0,1.6528966426849365,False,19.43735,42.278106,86.144336,0.131458,0.285934,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 19.437350 42.278106 86.144336, Yxy: 42.278106 0.131458 0.285934
",
sparse_cyanteal_r0.00g1.00b0.80_4096_w8,fill16,1,0,16,13,1,0,0,0,0,0,0,0,0,0,4096,3276,327,0,0,0,0,0,1,True,0,1.646012544631958,False,26.961506,50.41167,93.21116,0.158054,0.295523,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 26.961506 50.411670 93.211160, Yxy: 50.411670 0.158054 0.295523
",
sparse_cyanteal_r0.00g1.00b0.80_4096_w18,fill16,1,0,16,13,3,0,0,0,0,0,0,0,0,0,4096,3276,737,0,0,0,0,0,1,True,0,1.3489313125610352,False,36.28931,60.567859,101.730659,0.182737,0.304993,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 36.289310 60.567859 101.730659, Yxy: 60.567859 0.182737 0.304993
",
sparse_cyanteal_r0.00g1.00b0.80_4096_w30,fill16,1,0,16,13,5,0,0,0,0,0,0,0,0,0,4096,3276,1228,0,0,0,0,0,1,True,0,1.3463804721832275,False,47.097847,72.570276,112.205738,0.203118,0.312973,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 47.097847 72.570276 112.205738, Yxy: 72.570276 0.203118 0.312973
",
sparse_cyanteal_r0.00g1.00b0.80_4096_w45,fill16,1,0,16,13,7,0,0,0,0,0,0,0,0,0,4096,3276,1843,0,0,0,0,0,1,True,0,1.3468294143676758,False,60.859088,87.55372,125.026905,0.222569,0.320194,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 60.859088 87.553720 125.026905, Yxy: 87.553720 0.222569 0.320194
",
sparse_cyanteal_r0.00g1.00b0.80_4096_w60,fill16,1,0,16,13,10,0,0,0,0,0,0,0,0,0,4096,3276,2457,0,0,0,0,0,1,True,0,1.3465232849121094,False,74.727129,102.76137,137.85167,0.236973,0.325875,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 74.727129 102.761370 137.851670, Yxy: 102.761370 0.236973 0.325875
",
sparse_cyanteal_r0.00g1.00b0.60_4096_w0,fill16,1,0,16,10,0,0,0,0,0,0,0,0,0,0,4096,2457,0,0,0,0,0,0,1,True,0,1.6398606300354004,False,16.287466,40.591433,66.929583,0.131554,0.327857,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 16.287466 40.591433 66.929583, Yxy: 40.591433 0.131554 0.327857
",
sparse_cyanteal_r0.00g1.00b0.60_4096_w8,fill16,1,0,16,10,1,0,0,0,0,0,0,0,0,0,4096,2457,327,0,0,0,0,0,1,True,0,1.6203453540802002,False,24.02687,48.941246,74.254341,0.163201,0.332431,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 24.026870 48.941246 74.254341, Yxy: 48.941246 0.163201 0.332431
",
sparse_cyanteal_r0.00g1.00b0.60_4096_w18,fill16,1,0,16,10,3,0,0,0,0,0,0,0,0,0,4096,2457,737,0,0,0,0,0,1,True,0,1.3515756130218506,False,33.12168,59.135119,82.644343,0.189374,0.338106,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 33.121680 59.135119 82.644343, Yxy: 59.135119 0.189374 0.338106
",
sparse_cyanteal_r0.00g1.00b0.60_4096_w30,fill16,1,0,16,10,5,0,0,0,0,0,0,0,0,0,4096,2457,1228,0,0,0,0,0,1,True,0,1.4059360027313232,False,44.624135,71.692502,94.179879,0.211995,0.340588,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 44.624135 71.692502 94.179879, Yxy: 71.692502 0.211995 0.340588
",
sparse_cyanteal_r0.00g1.00b0.60_4096_w45,fill16,1,0,16,10,7,0,0,0,0,0,0,0,0,0,4096,2457,1843,0,0,0,0,0,1,True,0,1.4009063243865967,False,58.05525,86.095736,105.717956,0.232343,0.344564,"
Place instrument on spot to be measured,
and hit [A-Z] to read white and setup FWA compensation (keyed to letter)
[a-z] to read and make FWA compensated reading from keyed reference
'r' to set reference, 's' to save spectrum,
'f' to report cal. refresh rate, 'F' to measure refresh rate
'h' to toggle high res., 'k' to do a calibration
Hit ESC or Q to exit, any other key to take a reading: 
 Result is XYZ: 58.055250 86.095736 105.717956, Yxy: 86.095736 0.232343 0.344564
",
